state,state_po,year,democrat,republican
North Dakota,ND,1994,0.5798298012657104,0.42017019873428957
North Dakota,ND,1998,0.631553539122039,0.35158278574039875
North Dakota,ND,2000,0.0,0.38627455753828177
North Dakota,ND,2004,0.6827992635888457,0.3172007364111543
North Dakota,ND,2006,0.6882632293080054,0.29528493894165536
North Dakota,ND,2010,0.0,0.7616901573779838
North Dakota,ND,2012,0.5023821089604663,0.4932397927409511
North Dakota,ND,2016,0.1696812564050908,0.7847801904228017
North Dakota,ND,2018,0.0,0.5510550748456176
Ohio,OH,1976,0.49510446453143936,0.4651757263468748
Ohio,OH,1980,0.6880003813966816,0.2824955062978872
Ohio,OH,1982,0.5665698610174813,0.41136952456851983
Ohio,OH,1986,0.6245081601915168,0.37546364542486854
Ohio,OH,1988,0.5697431944873595,0.43022211603515353
Ohio,OH,1992,0.5098963214699852,0.4230955122004742
Ohio,OH,1994,0.3922777143482294,0.5343665948574348
Ohio,OH,1998,0.43534112669345787,0.5645971875402976
Ohio,OH,2000,0.35853840169519835,0.5991528953531524
Ohio,OH,2004,0.3614513411145185,0.6384941049496086
Ohio,OH,2006,0.5616413169069943,0.4381521761847276
Ohio,OH,2010,0.3940388949379544,0.5684629857476794
Ohio,OH,2012,0.5070069506101833,0.4470001750774176
Ohio,OH,2016,0.37157556040344136,0.5802887667737717
Ohio,OH,2018,0.5341141418368777,0.4656564264238257
Oklahoma,OK,1978,0.654880784446825,0.32860775537477593
Oklahoma,OK,1980,0.43547811423899246,0.5346947174435989
Oklahoma,OK,1984,0.7564095607698902,0.23426774529879285
Oklahoma,OK,1986,0.4478518820230377,0.5521481179769623
Oklahoma,OK,1990,0.8317531526357324,0.16824684736426765
Oklahoma,OK,1992,0.3819076144351576,0.5854933047388682
Oklahoma,OK,1996,0.400762371635042,0.5668004902167941
Oklahoma,OK,1998,0.3127764730788065,0.6638052466346327
Oklahoma,OK,2002,0.3630992592476218,0.5730216491363126
Oklahoma,OK,2004,0.4124488715454167,0.5276532540436232
Oklahoma,OK,2008,0.39183884397235264,0.5667985081885539
Oklahoma,OK,2010,0.2613318966407151,0.7063670979038511
Oklahoma,OK,2014,0.2854850481216181,0.6800823166608385
Oklahoma,OK,2016,0.24578691161267555,0.677389615116084
Oregon,OR,1978,0.3827553057753457,0.6164189405703863
Oregon,OR,1980,0.44012769904971005,0.52108121568373
Oregon,OR,1984,0.3343297097720902,0.6652907835865436
Oregon,OR,1986,0.36039825237037854,0.6295274589829793
Oregon,OR,1990,0.4618973759500753,0.5368135691900423
Oregon,OR,1992,0.4649968423722396,0.5213937456441815
Oregon,OR,1996,0.4590179601979077,0.497956963160642
Oregon,OR,1998,0.6105361946844858,0.33794678044315934
Oregon,OR,2002,0.39606193394837996,0.5620858555847796
Oregon,OR,2004,0.6339209794726348,0.31746033528965767
Oregon,OR,2008,0.489046700884411,0.4555344712091175
Oregon,OR,2010,0.5722403070038015,0.39248836119529623
Oregon,OR,2014,0.557284461466676,0.36866472635120806
Oregon,OR,2016,0.5660084262153018,0.3334767408390773
Pennsylvania,PA,1976,0.4678424662581194,0.523912463462472
Pennsylvania,PA,1980,0.48039176630733704,0.504839926827314
Pennsylvania,PA,1982,0.39204291325343193,0.5927730245597523
Pennsylvania,PA,1986,0.42869215973117253,0.5643604069117933
Pennsylvania,PA,1988,0.32445487310716487,0.6645253352838983
Pennsylvania,PA,1992,0.4633019671373331,0.4910295039365652
Pennsylvania,PA,1994,0.4692034208838773,0.494025806058643
Pennsylvania,PA,1998,0.34787467383759046,0.6134169445196769
Pennsylvania,PA,2000,0.4550908573306335,0.5241607597364035
Pennsylvania,PA,2004,0.41987442223163624,0.5261782247322185
Pennsylvania,PA,2006,0.586365789333756,0.4128302495219972
Pennsylvania,PA,2010,0.4899150530927598,0.5100849469072402
Pennsylvania,PA,2012,0.5369002004825656,0.4458759268453654
Pennsylvania,PA,2016,0.4734104711017579,0.48773500228690175
Pennsylvania,PA,2018,0.5561318396530043,0.427427545872648
Rhode Island,RI,1976,0.42031205346623013,0.5774016936320837
Rhode Island,RI,1978,0.7511239521232388,0.24887604787676118
Rhode Island,RI,1982,0.4880214016068709,0.5119785983931291
Rhode Island,RI,1984,0.7265962639441117,0.2734037360558883
Rhode Island,RI,1988,0.4540742229704264,0.5459257770295736
Rhode Island,RI,1990,0.6183150122781285,0.3816575198729887
Rhode Island,RI,1994,0.3547662339166387,0.6452337660833614
Rhode Island,RI,1996,0.6330800200894143,0.3495558098750998
Rhode Island,RI,2000,0.411452065015472,0.5687652835164161
Rhode Island,RI,2002,0.7842648849441564,0.21573511505584364
Rhode Island,RI,2006,0.5351863540376058,0.4648136459623941
Rhode Island,RI,2008,0.7307092786888234,0.2647466340938716
Rhode Island,RI,2012,0.6481136519611945,0.349655299398119
Rhode Island,RI,2014,0.7058264804448119,0.29247265681702
Rhode Island,RI,2018,0.614424347955343,0.3833459858044583
South Carolina,SC,1978,0.4432248051222742,0.5567751948777258
South Carolina,SC,1980,0.7036806433084434,0.29631935669155657
South Carolina,SC,1984,0.31807321293504504,0.6681120678043372
South Carolina,SC,1986,0.6307912873562596,0.3562324347324117
South Carolina,SC,1990,0.3251722355724402,0.6420963453556339
South Carolina,SC,1992,0.5006870331182155,0.4694655712540599
South Carolina,SC,1996,0.4400080604117527,0.5337947402368693
South Carolina,SC,1998,0.5269820394120833,0.4566971263620572
South Carolina,SC,2002,0.4418838493007602,0.5440234579005396
South Carolina,SC,2004,0.44100597224804833,0.5366614889235741
South Carolina,SC,2008,0.422468688399412,0.5752464290695195
South Carolina,SC,2010,0.27646319288683446,0.6147821418659776
South Carolina,SC,2014,0.36830514283410276,0.5426615325685946
South Carolina,SC,2016,0.3436959880344974,0.6056945411297078
South Dakota,SD,1978,0.33164057762354315,0.6683594223764568
South Dakota,SD,1980,0.39397455706948253,0.5820055087670012
South Dakota,SD,1984,0.2550956089866429,0.744904391013357
South Dakota,SD,1986,0.5160294763884663,0.48397052361153364
South Dakota,SD,1990,0.4507251637217348,0.5239172741875695
South Dakota,SD,1992,0.6490231543072392,0.32506614448646465
South Dakota,SD,1996,0.5132193277388617,0.48678067226113836
South Dakota,SD,1998,0.6214313783091896,0.3640862077516777
South Dakota,SD,2002,0.4962385296636158,0.49466223803781323
South Dakota,SD,2004,0.4942380645623076,0.5057619354376923
South Dakota,SD,2008,0.6249169234487342,0.37508307655126577
South Dakota,SD,2010,0.0,1.0
South Dakota,SD,2014,0.2951054357006857,0.5037042074069832
South Dakota,SD,2016,0.28172138420585624,0.7182786157941438
Tennessee,TN,1976,0.5245501890302406,0.4701182783234617
Tennessee,TN,1978,0.4029300990239341,0.5553948080276969
Tennessee,TN,1982,0.6192429660616693,0.38073322035109164
Tennessee,TN,1984,0.6071511787363868,0.33798776240324846
Tennessee,TN,1988,0.6508890804572031,0.3452268755172504
Tennessee,TN,1990,0.6772331941188027,0.2981202211444506
Tennessee,TN,1994,0.42094554749387153,0.5635173410267963
Tennessee,TN,1996,0.3682185055749709,0.6136931989403283
Tennessee,TN,2000,0.3220718723766769,0.6509569312246677
Tennessee,TN,2002,0.44338639286131787,0.542791421501773
Tennessee,TN,2006,0.4798922394400377,0.5071241400560071
Tennessee,TN,2008,0.31644013305369784,0.6514422055733249
Tennessee,TN,2012,0.30406590287131857,0.6489157549267126
Tennessee,TN,2014,0.31865159217358713,0.6186657836419674
Tennessee,TN,2018,0.43919972902386195,0.5470700705072781
Texas,TX,1976,0.567843416627304,0.422372961853065
Texas,TX,1978,0.49259645238568844,0.4978837122817335
Texas,TX,1982,0.5859249598877534,0.4049923835874769
Texas,TX,1984,0.4144680513148035,0.5854805766762047
Texas,TX,1988,0.5916677530230449,0.39995972654625456
Texas,TX,1990,0.374130628333687,0.6023711218560619
Texas,TX,1994,0.38309298728486846,0.6084706794955069
Texas,TX,1996,0.4394033332965472,0.5477543767540893
Texas,TX,2000,0.3230752442100816,0.6507621932736053
Texas,TX,2002,0.4332638016912671,0.5529987514432837
Texas,TX,2006,0.36044576366682635,0.6169170106680406
Texas,TX,2008,0.42837877547925163,0.5482087821462764
Texas,TX,2012,0.406230045638668,0.5645565786485696
Texas,TX,2014,0.343645433505767,0.6156003905034854
Texas,TX,2018,0.4832535502239402,0.508926012837366
Utah,UT,1976,0.4289304128647713,0.5558639208746083
Utah,UT,1980,0.2548452123345527,0.7364571309343124
Utah,UT,1982,0.413491283001948,0.5827634409817597
Utah,UT,1986,0.26550236606291266,0.7230522786139629
Utah,UT,1988,0.31740809299799283,0.6712777547127994
Utah,UT,1992,0.39714744903945925,0.5538307586630612
Utah,UT,1994,0.2829517970206276,0.6880305177699382
Utah,UT,1998,0.329701015742288,0.6398186333245102
Utah,UT,2000,0.3151458222901271,0.6558404269693284
Utah,UT,2004,0.284027218703865,0.6873117581378616
Utah,UT,2006,0.31064924061535015,0.6236091952413295
Utah,UT,2010,0.32761820139090614,0.615831382533363
Utah,UT,2012,0.29980405223552264,0.653100950341692
Utah,UT,2016,0.270583183859919,0.6814553466662723
Utah,UT,2018,0.3091146874661875,0.6258814784846333
Vermont,VT,1976,0.45320004231460914,0.49974082301914735
Vermont,VT,1980,0.49815420516057457,0.4849802031330694
Vermont,VT,1982,0.4722562826633016,0.5026666349210128
Vermont,VT,1986,0.6315663606944416,0.34497181120631754
Vermont,VT,1988,0.2976160727672547,0.6796233361653923
Vermont,VT,1992,0.5416201498570373,0.43345150644469255
Vermont,VT,1994,0.40566536906156697,0.5031605502853471
Vermont,VT,1998,0.7221542170475995,0.22449961688687883
Vermont,VT,2000,0.2542530329289428,0.6555736568457539
Vermont,VT,2004,0.7062706700346345,0.24542980651545532
Vermont,VT,2006,0.0,0.32361985984246566
Vermont,VT,2010,0.6432616996487767,0.3091233023497096
Vermont,VT,2012,0.0,0.2490008949248878
Vermont,VT,2016,0.5998839194051182,0.3233936723594005
Vermont,VT,2018,0.0,0.27386803803040083
Virginia,VA,1976,0.38267030497592297,0.0
Virginia,VA,1978,0.4978588773546622,0.5017214069720255
Virginia,VA,1982,0.4880109238200593,0.5118393186881809
Virginia,VA,1984,0.29945000889171386,0.7004747726884408
Virginia,VA,1988,0.7124984955751784,0.2869413025394691
Virginia,VA,1990,0.0,0.8090708597477139
Virginia,VA,1994,0.4560840219240881,0.4287868117190929
Virginia,VA,1996,0.4739350622049802,0.5247955697398624
Virginia,VA,2000,0.4768026057452799,0.5225543455268566
Virginia,VA,2002,0.0,0.8257525402471563
Virginia,VA,2006,0.4959431667893581,0.4920076188226261
Virginia,VA,2008,0.6503255021417431,0.3372854345545542
Virginia,VA,2012,0.5286594904628799,0.4696080896408286
Virginia,VA,2014,0.49149932271994207,0.4833843219852111
Virginia,VA,2018,0.5700260758799454,0.4100746171792874
Washington,WA,1976,0.7184032577051608,0.24246752924497236
Washington,WA,1980,0.4582655671329444,0.5417344328670556
Washington,WA,1982,0.689566349720419,0.24280513505534623
Washington,WA,1986,0.5065707468480978,0.48672578282550716
Washington,WA,1988,0.48913305729596623,0.5108669427040338
Washington,WA,1992,0.5399188390852361,0.4600811609147639
Washington,WA,1994,0.44251496759447423,0.5574850324055258
Washington,WA,1998,0.584139988064987,0.41586001193501293
Washington,WA,2000,0.4873028493377087,0.486397259422462
Washington,WA,2004,0.5498048534564939,0.42736188339741243
Washington,WA,2006,0.568526980891035,0.399334080069721
Washington,WA,2010,0.523648258488133,0.47635174151186693
Washington,WA,2012,0.6045099118171301,0.3954900881828699
Washington,WA,2016,0.5901301044578745,0.40986989554212555
Washington,WA,2018,0.5843375992492955,0.41566240075070443
West Virginia,WV,1976,1.0,0.0
West Virginia,WV,1978,0.504780572047082,0.4952194279529179
West Virginia,WV,1982,0.6848760158071443,0.3076343412687462
West Virginia,WV,1984,0.5181761034156176,0.47725598577702943
West Virginia,WV,1988,0.6476793681161521,0.3523206318838478
West Virginia,WV,1990,0.6832317186282633,0.3167682813717367
West Virginia,WV,1994,0.690116787350096,0.30988321264990404
West Virginia,WV,1996,0.7664796327823054,0.23352036721769467
West Virginia,WV,2000,0.7775192757967578,0.20155697731645117
West Virginia,WV,2002,0.6311135463784696,0.3688864536215304
West Virginia,WV,2006,0.7704902160126258,0.22950978398737426
West Virginia,WV,2008,0.6372702574938631,0.3625603011784004
West Virginia,WV,2012,0.6057206733696656,0.3647171623230466
West Virginia,WV,2014,0.34464137327552574,0.6211744168362028
West Virginia,WV,2018,0.4954581402649804,0.46297290667014346
Wisconsin,WI,1976,0.7218800495870417,0.2696912901777248
Wisconsin,WI,1980,0.4833889997377736,0.5019099882860101
Wisconsin,WI,1982,0.6364954498172354,0.34135594734358526
Wisconsin,WI,1986,0.4739585510533491,0.5087555472250728
Wisconsin,WI,1988,0.5205378679912738,0.4752535525023176
Wisconsin,WI,1992,0.525701349504139,0.4600985530669734
Wisconsin,WI,1994,0.5829366873867866,0.4068584619079373
Wisconsin,WI,1998,0.5054752401700101,0.4840155471605533
Wisconsin,WI,2000,0.615427921056123,0.37035955124301057
Wisconsin,WI,2004,0.5535048307598323,0.441117412601708
Wisconsin,WI,2006,0.6730655283152902,0.2947668167705422
Wisconsin,WI,2010,0.47019915434358006,0.2593185930657279
Wisconsin,WI,2012,0.5140886372781917,0.45860336125574075
Wisconsin,WI,2016,0.46810994929700506,0.5017297212607007
Wisconsin,WI,2018,0.5541768676154819,0.44580733008483203
Wyoming,WY,1976,0.4541346995520313,0.5458653004479687
Wyoming,WY,1978,0.6216670165861852,0.3783329834138148
Wyoming,WY,1982,0.43343242160164125,0.5665675783983588
Wyoming,WY,1984,0.21682950058320583,0.7831704994167942
Wyoming,WY,1988,0.49634733980239165,0.5036526601976083
Wyoming,WY,1990,0.36063743402354853,0.6393625659764515
Wyoming,WY,1994,0.3930742154578355,0.5887363045957067
Wyoming,WY,1996,0.4221350502423286,0.5406368292139835
Wyoming,WY,2000,0.22038388272902149,0.7377269387201101
Wyoming,WY,2002,0.27046049759930163,0.7295395024006984
Wyoming,WY,2006,0.2939173865402747,0.6889075758734041
Wyoming,WY,2008,0.2425172095181335,0.7561628274408316
Wyoming,WY,2012,0.21148384523334662,0.7389309932189868
Wyoming,WY,2014,0.1716417474423469,0.7102066572014514
Wyoming,WY,2018,0.30098810343132437,0.669599842690001
