state,state_po,year,democrat,republican
Montana,MT,2000,0.4627558638900324,0.5149992326823719
Montana,MT,2002,0.32667111351227357,0.6462011161381259
Montana,MT,2004,0.3277716498210386,0.6439817211804696
Montana,MT,2006,0.3912982456140351,0.5887940904893814
Montana,MT,2008,0.3242462050322312,0.6414431274693283
Montana,MT,2010,0.33844053271762026,0.6041388573601116
Montana,MT,2012,0.42718764330679115,0.5325134447825906
Montana,MT,2014,0.4040895416115207,0.5540529890233529
Montana,MT,2016,0.40548725855648826,0.5619152828401575
Montana,MT,2018,0.4624787627795036,0.5088229871476405
Nebraska,NE,1976,0.35062179299710206,0.6407857655597798
Nebraska,NE,1978,0.37154563241809774,0.6284543675819023
Nebraska,NE,1980,0.2677521866868396,0.7218233665621236
Nebraska,NE,1982,0.33487541712693636,0.774767329183692
Nebraska,NE,1984,0.25784810963894156,0.7416550139140788
Nebraska,NE,1986,0.3541193690733603,0.6451244695618045
Nebraska,NE,1988,0.3497359350762939,0.6486976555666958
Nebraska,NE,1990,0.4716248598200925,0.5268139876539423
Nebraska,NE,1992,0.3985144231783747,0.601261896220642
Nebraska,NE,1994,0.3557728864695154,0.6401991719855702
Nebraska,NE,1996,0.3093756100661482,0.681105466344022
Nebraska,NE,1998,0.3002268615570169,0.7467045910422676
Nebraska,NE,2000,0.2606917875301396,0.71224367598683
Nebraska,NE,2002,0.32984776148830397,0.8164997235202
Nebraska,NE,2004,0.3015757439487981,0.6733775876764116
Nebraska,NE,2006,0.43938217072340113,0.5606178292765989
Nebraska,NE,2008,0.3416116626558232,0.6583883373441768
Nebraska,NE,2010,0.2832357799261038,0.6754993347695172
Nebraska,NE,2012,0.3575839951327806,0.6424160048672194
Nebraska,NE,2014,0.3458891191903348,0.6364087912908707
Nebraska,NE,2016,0.3936792355390297,0.7073208789926243
Nebraska,NE,2018,0.37970771063927533,0.6202922893607247
Nevada,NV,1976,0.7705077978415215,0.12070268133671565
Nevada,NV,1978,0.7242453557198839,0.24280334705165413
Nevada,NV,1980,0.6995199742404535,0.267606946604019
Nevada,NV,1982,0.48773881540722513,0.49498872141905054
Nevada,NV,1984,0.40414745181506445,0.5733637814827953
Nevada,NV,1986,0.4714204074968219,0.5202407193590147
Nevada,NV,1988,0.5140641479720954,0.46363020922617404
Nevada,NV,1990,0.46071212958496904,0.481966773248664
Nevada,NV,1992,0.498988716310024,0.43458163346200523
Nevada,NV,1994,0.3661881579052324,0.5742397613394346
Nevada,NV,1996,0.38423468990740023,0.5531131540624965
Nevada,NV,1998,0.4923889695931265,0.6713830838487721
Nevada,NV,2000,0.38327256487224987,0.5640199572830958
Nevada,NV,2002,0.34105604629244024,0.5999764871386641
Nevada,NV,2004,0.42190810845643284,0.53158132147636
Nevada,NV,2006,0.5008098088642322,0.4528614696247741
Nevada,NV,2008,0.5035155364028124,0.4222915616116197
Nevada,NV,2010,0.4522487578046296,0.5085018526212741
Nevada,NV,2012,0.46553399155012315,0.4695689412595944
Nevada,NV,2014,0.3870046352822881,0.561333237570648
Nevada,NV,2016,0.4711306568307561,0.46185014886457726
Nevada,NV,2018,0.5113294073320053,0.45767995387052524
New Hampshire,NH,1976,0.5342381018326178,0.45853298250473157
New Hampshire,NH,1978,0.47323046191486395,0.5174514935195652
New Hampshire,NH,1980,0.48695807314897416,0.512918410759624
New Hampshire,NH,1982,0.42461642582497267,0.572568589681613
New Hampshire,NH,1984,0.3194206443066048,0.6720408048335063
New Hampshire,NH,1986,0.3508870307833535,0.6488886673561872
New Hampshire,NH,1988,0.41047825489698464,0.5857196407907819
New Hampshire,NH,1990,0.4852957874418077,0.5123644759161962
New Hampshire,NH,1992,0.5205993315960835,0.4445492972361283
New Hampshire,NH,1994,0.37726530810129444,0.582226603532701
New Hampshire,NH,1996,0.4508339835831447,0.5030101642704197
New Hampshire,NH,1998,0.3905413406906283,0.5989455383801353
New Hampshire,NH,2000,0.42937582838922467,0.5452577021089868
New Hampshire,NH,2002,0.3966800693662996,0.5745879402764279
New Hampshire,NH,2004,0.3737242274765718,0.6078033537661572
New Hampshire,NH,2006,0.5201145357601404,0.47089545010914674
New Hampshire,NH,2008,0.5407576629090888,0.43667759744302853
New Hampshire,NH,2010,0.445906618021419,0.5119423193644992
New Hampshire,NH,2012,0.499585296944972,0.45666572882230194
New Hampshire,NH,2014,0.5145741495467021,0.48319678948681694
New Hampshire,NH,2016,0.4695803029478306,0.44103850281859
New Hampshire,NH,2018,0.5453268015082068,0.4362481252540544
New Jersey,NJ,1976,0.5474106417655089,0.4333054764260477
New Jersey,NJ,1978,0.5397045280499793,0.43320390729103486
New Jersey,NJ,1980,0.48008579604834783,0.49937568054104037
New Jersey,NJ,1982,0.5621460423374602,0.42657670461164254
New Jersey,NJ,1984,0.5041752767194646,0.49164576967019624
New Jersey,NJ,1986,0.5220746885830077,0.485477782259431
New Jersey,NJ,1988,0.4813670525311732,0.5267926037697551
New Jersey,NJ,1990,0.4582168096340371,0.5543755165333265
New Jersey,NJ,1992,0.4528854288425561,0.5024318632073186
New Jersey,NJ,1994,0.4388050367160803,0.5442333510879171
New Jersey,NJ,1996,0.47881185579699903,0.49550875455473814
New Jersey,NJ,1998,0.49704184382279376,0.47280209354063835
New Jersey,NJ,2000,0.5127578739676592,0.4632068516745515
New Jersey,NJ,2002,0.5135462117514988,0.4982018168530995
New Jersey,NJ,2004,0.524080442185414,0.4849043593836131
New Jersey,NJ,2006,0.5652187342056495,0.4737435653192871
New Jersey,NJ,2008,0.5560902041314958,0.4475616368566772
New Jersey,NJ,2010,0.48300232279278127,0.49741089676392736
New Jersey,NJ,2012,0.5467466111357928,0.4358384387975055
New Jersey,NJ,2014,0.5019158707892157,0.481652496891068
New Jersey,NJ,2016,0.5259764427739814,0.4451321293409688
New Jersey,NJ,2018,0.5992168437330879,0.38682265679987016
New Mexico,NM,1976,0.46197537633336655,0.5351360781577111
New Mexico,NM,1978,0.5850407315513133,0.6252780190217967
New Mexico,NM,1980,0.4304937561918274,0.4585902814300217
New Mexico,NM,1982,0.5135449955179208,0.4860549092695477
New Mexico,NM,1984,0.4025679516432489,0.5887774708778671
New Mexico,NM,1986,0.46368386251960947,0.5362694636397817
New Mexico,NM,1988,0.5993223526174274,0.5259896967349247
New Mexico,NM,1990,0.5222585472462562,0.5949979684638804
New Mexico,NM,1992,0.4906524646283934,0.5000584952150914
New Mexico,NM,1994,0.40626164417985977,0.5707857817523245
New Mexico,NM,1996,0.49446799974469097,0.4758979128484285
New Mexico,NM,1998,0.4582852779842874,0.49453876911330347
New Mexico,NM,2000,0.5103554979115391,0.4664008006617715
New Mexico,NM,2002,0.5990262745859952,0.5573950803308602
New Mexico,NM,2004,0.5181054221367911,0.4816334387312407
New Mexico,NM,2006,0.5580697364387507,0.44168965787653897
New Mexico,NM,2008,0.5612006884647776,0.3941767763447038
New Mexico,NM,2010,0.5158224824897637,0.4841775175102363
New Mexico,NM,2012,0.5510958242504145,0.44807920740382984
New Mexico,NM,2014,0.5298494779100774,0.4699141408714848
New Mexico,NM,2016,0.560078756508564,0.4398315143963924
New Mexico,NM,2018,0.582748578920571,0.38179258658812565
New York,NY,1976,0.5408294795796682,0.3826553709285198
New York,NY,1978,0.5301744957065648,0.41015449090528766
New York,NY,1980,0.4621393727950075,0.43763660762001266
New York,NY,1982,0.5257747880591543,0.412466979660212
New York,NY,1984,0.4941700705413423,0.4378698386629342
New York,NY,1986,0.5311597888137669,0.4446290858358836
New York,NY,1988,0.5479013272563807,0.46503716152317287
New York,NY,1990,0.4438246975792728,0.3567274546951378
New York,NY,1992,0.4162728174158903,0.36925452111232915
New York,NY,1994,0.4185261665145915,0.40349238072963967
New York,NY,1996,0.45383148541933976,0.3170265055984735
New York,NY,1998,0.453613762751718,0.3413771686068025
New York,NY,2000,0.4391773339266358,0.33005214486699797
New York,NY,2002,0.4120967211001807,0.3754269092068691
New York,NY,2004,0.48473938936244826,0.31289443901621045
New York,NY,2006,0.5414276378825127,0.2785648650024053
New York,NY,2008,0.5188673759499931,0.24631487513096775
New York,NY,2010,0.5471221551341321,0.34555681021977575
New York,NY,2012,0.5477471833820101,0.28073108640836747
New York,NY,2014,0.4756442166735429,0.4064132129899723
New York,NY,2016,0.5387186567390919,0.32084338474269863
New York,NY,2018,0.6321688887588879,0.3320550092502301
North Carolina,NC,1976,0.6431288249470067,0.40689562213756286
North Carolina,NC,1978,0.6373080700811793,0.43141242001506475
North Carolina,NC,1980,0.5553285732299169,0.47243005321060233
North Carolina,NC,1982,0.5384331170984179,0.4388962061343749
North Carolina,NC,1984,0.5241704535711224,0.4756974585835085
North Carolina,NC,1986,0.5660128266682777,0.4339871733317223
North Carolina,NC,1988,0.5584350671370044,0.4977864469434564
North Carolina,NC,1990,0.5351214133083821,0.46487858669161786
North Carolina,NC,1992,0.5065953534487696,0.4755902992429554
North Carolina,NC,1994,0.4571405558333641,0.5711489179506231
North Carolina,NC,1996,0.45184520636234154,0.532919706867605
North Carolina,NC,1998,0.5049430428388907,0.5736726454760644
North Carolina,NC,2000,0.5017529404840975,0.5449334484495287
North Carolina,NC,2002,0.502514342155532,0.5387489868096994
North Carolina,NC,2004,0.48925557071622594,0.5107221619474075
North Carolina,NC,2006,0.5291172542569899,0.4917903371795051
North Carolina,NC,2008,0.54422784977698,0.451121007294501
North Carolina,NC,2010,0.45243674388715477,0.541178021512468
North Carolina,NC,2012,0.5059991624301569,0.48748001875864483
North Carolina,NC,2014,0.4684405522466813,0.5539049529237556
North Carolina,NC,2016,0.4659520648008528,0.5322057959429009
North Carolina,NC,2018,0.5095955170950316,0.503924848621171
North Dakota,ND,1976,0.3596751770554124,0.6244562423891183
North Dakota,ND,1978,0.3087230044391187,0.6704612507602785
North Dakota,ND,1980,0.567897064242722,0.4255107890103591
North Dakota,ND,1982,0.7160641691522808,0.2773177632159816
North Dakota,ND,1984,0.7869944190536037,0.21300558094639635
North Dakota,ND,1986,0.7551936192428438,0.23393199492947714
North Dakota,ND,1988,0.708652519151149,0.28160022934709417
North Dakota,ND,1990,0.6518961103346882,0.3480782463383466
North Dakota,ND,1992,0.5682246943584717,0.39423561084666564
North Dakota,ND,1994,0.5231085564746016,0.45026742965899
North Dakota,ND,1996,0.5506748792821565,0.43224212007148016
North Dakota,ND,1998,0.5621171695915222,0.41106591259253694
North Dakota,ND,2000,0.5292097543216013,0.44546625685259994
North Dakota,ND,2002,0.5240574817123317,0.47594251828766826
North Dakota,ND,2004,0.5956295404968888,0.4043704595031112
North Dakota,ND,2006,0.6568024225603227,0.3431975774396772
North Dakota,ND,2008,0.6197410539391334,0.38025894606086663
North Dakota,ND,2010,0.45079206580238973,0.5492079341976103
North Dakota,ND,2012,0.0,0.5489305049585104
North Dakota,ND,2014,0.0,0.5553544858648007
North Dakota,ND,2016,0.2374792810946082,0.6913097302775225
North Dakota,ND,2018,0.0,0.6020178395929487
Ohio,OH,1976,0.4730984857437514,0.5154398999080053
Ohio,OH,1978,0.47560204179594096,0.5445320928222712
Ohio,OH,1980,0.45256965456961457,0.5754837197207825
Ohio,OH,1982,0.5433719211615313,0.4759449964109201
Ohio,OH,1984,0.49260434961138877,0.5379655728580945
Ohio,OH,1986,0.5129698121938625,0.5224267649233453
Ohio,OH,1988,0.5166447445204073,0.5028679678416212
Ohio,OH,1990,0.528516238198074,0.4817145292398821
Ohio,OH,1992,0.500797890397838,0.49604594218861436
Ohio,OH,1994,0.46268210014619576,0.5837331598410678
Ohio,OH,1996,0.4630415695367029,0.528154902861664
Ohio,OH,1998,0.47226692259212827,0.5192514476549368
Ohio,OH,2000,0.4577615278215797,0.5114550203841822
Ohio,OH,2002,0.4391175926478585,0.5622362471710941
Ohio,OH,2004,0.48511818062909545,0.5594340729907531
Ohio,OH,2006,0.5255325728725802,0.47217821894655526
Ohio,OH,2008,0.5120835302567385,0.4635914363438115
Ohio,OH,2010,0.42117558114791254,0.5367131870815006
Ohio,OH,2012,0.4929461912088945,0.5365188388389536
Ohio,OH,2014,0.412991448083854,0.5902759885219493
Ohio,OH,2016,0.41287398040186996,0.5741305449705894
Ohio,OH,2018,0.47265428728215003,0.5200060911982186
Oklahoma,OK,1976,0.6398329843696743,0.34854633850348904
Oklahoma,OK,1978,0.5617818652788175,0.43821887858335934
Oklahoma,OK,1980,0.5261619731373185,0.46818744300379855
Oklahoma,OK,1982,0.6299169473236765,0.3622297167894395
Oklahoma,OK,1984,0.5811020772645928,0.4123319806568463
Oklahoma,OK,1986,0.5937244830401871,0.4015106061044928
Oklahoma,OK,1988,0.5287595883759881,0.47124164008743447
Oklahoma,OK,1990,0.6059124226480995,0.39408757735190053
Oklahoma,OK,1992,0.5990839510353564,0.3951827081060064
Oklahoma,OK,1994,0.46361438923591036,0.5725218410684323
Oklahoma,OK,1996,0.36476904513347524,0.6126354072045446
Oklahoma,OK,1998,0.36610811415154987,0.6267923526287839
Oklahoma,OK,2000,0.3629811084575121,0.6453428228576158
Oklahoma,OK,2002,0.4864054149984735,0.5458211392501088
Oklahoma,OK,2004,0.454141543849409,0.6365681902503255
Oklahoma,OK,2006,0.4119426332918689,0.572280638183638
Oklahoma,OK,2008,0.37669521222923913,0.6002795964177551
Oklahoma,OK,2010,0.3723324666610752,0.6552031577088956
Oklahoma,OK,2012,0.30946011682322283,0.6462398232190869
Oklahoma,OK,2014,0.2663277284045466,0.7003431209003786
Oklahoma,OK,2016,0.2693347593280882,0.6897819977145278
Oklahoma,OK,2018,0.36345344051250555,0.6197053703823093
Oregon,OR,1976,0.6465504217278323,0.35019936954135
Oregon,OR,1978,0.6724239174105993,0.37187231241077384
Oregon,OR,1980,0.5935586204403311,0.3965312172372655
Oregon,OR,1982,0.5694684754633991,0.4303452978247932
Oregon,OR,1984,0.5443264635963211,0.45550901502379326
Oregon,OR,1986,0.5668812963867755,0.4328094584428779
Oregon,OR,1988,0.6492444284659182,0.43004745296481844
Oregon,OR,1990,0.6339508559777832,0.39649114270720015
Oregon,OR,1992,0.5930567159972217,0.39769865842557345
Oregon,OR,1994,0.5420052860245591,0.41797650711635037
Oregon,OR,1996,0.5426688368546456,0.4176026413774352
Oregon,OR,1998,0.5789351561002497,0.4426663109174581
Oregon,OR,2000,0.5488638210224708,0.42159524778437807
Oregon,OR,2002,0.5457645839968073,0.42650213856963753
Oregon,OR,2004,0.5369772488498036,0.4296915995319093
Oregon,OR,2006,0.5641917028746886,0.41069473727636113
Oregon,OR,2008,0.6158487116562229,0.42900655929693
Oregon,OR,2010,0.5130765183761078,0.45965245886958883
Oregon,OR,2012,0.5559523419242135,0.4026764346364058
Oregon,OR,2014,0.5363879004785269,0.4018116746237339
Oregon,OR,2016,0.5370938847669684,0.4778615373551007
Oregon,OR,2018,0.5744671868961911,0.38023030385690765
Pennsylvania,PA,1976,0.5783668282496158,0.4328369194017799
Pennsylvania,PA,1978,0.5095347998028043,0.48319685299935794
Pennsylvania,PA,1980,0.49371504606084043,0.5160360836949215
Pennsylvania,PA,1982,0.5266289637276856,0.4760523140491343
Pennsylvania,PA,1984,0.5246636661169107,0.49205063730091186
Pennsylvania,PA,1986,0.5321311934386811,0.5694776240558205
Pennsylvania,PA,1988,0.5818364928401825,0.5015821638620436
Pennsylvania,PA,1990,0.6097691176929125,0.5024139415350473
Pennsylvania,PA,1992,0.5739248020268957,0.49002802575323395
Pennsylvania,PA,1994,0.573138461933892,0.499768426645811
Pennsylvania,PA,1996,0.5149804130893246,0.47203840790584195
Pennsylvania,PA,1998,0.5441806849776646,0.5261782584189143
Pennsylvania,PA,2000,0.5432989238556223,0.5281145702112617
Pennsylvania,PA,2002,0.5266428778947171,0.5834100274843806
Pennsylvania,PA,2004,0.5531563701263655,0.5643435770168352
Pennsylvania,PA,2006,0.5554137800780786,0.46866034197080725
Pennsylvania,PA,2008,0.554465955775664,0.45646716213529326
Pennsylvania,PA,2010,0.4757359024022085,0.5343932691213903
Pennsylvania,PA,2012,0.5027667543144486,0.48774460840158884
Pennsylvania,PA,2014,0.48448684987184615,0.577354305989389
Pennsylvania,PA,2016,0.5043140768597847,0.5625369913720406
Pennsylvania,PA,2018,0.5502502598950277,0.4695765774030027
Rhode Island,RI,1976,0.6971386990440046,0.29188458116704463
Rhode Island,RI,1978,0.5658345299900586,0.43416547000994143
Rhode Island,RI,1980,0.5527963644546294,0.4472036355453706
Rhode Island,RI,1982,0.5223061269816497,0.47281966012569704
Rhode Island,RI,1984,0.5007925843903266,0.4992074156096734
Rhode Island,RI,1986,0.4242024713491656,0.5757975286508344
Rhode Island,RI,1988,0.3587523082195635,0.6412476917804365
Rhode Island,RI,1990,0.5245527798999611,0.4754472201000389
Rhode Island,RI,1992,0.4831644508685025,0.4666977831980768
Rhode Island,RI,1994,0.6127116066310235,0.38728839336897647
Rhode Island,RI,1996,0.6688330280227829,0.2992608612259307
Rhode Island,RI,1998,0.6953623168616956,0.26158226033289184
Rhode Island,RI,2000,0.6434166423783153,0.23278823333472123
Rhode Island,RI,2002,0.6834396473841268,0.2954800558490979
Rhode Island,RI,2004,0.6945110959159569,0.28086778143842855
Rhode Island,RI,2006,0.7100373042331729,0.23228801137120775
Rhode Island,RI,2008,0.6929434637361033,0.2710276748388981
Rhode Island,RI,2010,0.5535614217071455,0.3784114890725042
Rhode Island,RI,2012,0.5439284670679679,0.3785307696803226
Rhode Island,RI,2014,0.6095548873226522,0.38804200381335435
Rhode Island,RI,2016,0.6109626690829373,0.32750353982095803
Rhode Island,RI,2018,0.6498472996142306,0.3478300471495928
South Carolina,SC,1976,0.6406223676619989,0.4197131006551304
South Carolina,SC,1978,0.6551412952002059,0.42691799249653223
South Carolina,SC,1980,0.5579613099305241,0.557578696147913
South Carolina,SC,1982,0.537086892506875,0.515908459283678
South Carolina,SC,1984,0.5072940765543843,0.5379130598029284
South Carolina,SC,1986,0.6322408929981336,0.42126927408142517
South Carolina,SC,1988,0.5544356709691216,0.4433007992963287
South Carolina,SC,1990,0.6735835781252748,0.5679080760188331
South Carolina,SC,1992,0.5348886633255091,0.5210085615670805
South Carolina,SC,1994,0.426488519770409,0.6363410032123358
South Carolina,SC,1996,0.4679243747626539,0.6458563975042438
South Carolina,SC,1998,0.5181784477632821,0.5953545897289835
South Carolina,SC,2000,0.462032163962196,0.5523320759971907
South Carolina,SC,2002,0.5143991255996219,0.6757335511126569
South Carolina,SC,2004,0.4701138662035869,0.6345330959657235
South Carolina,SC,2006,0.4352019782619503,0.5520269635778112
South Carolina,SC,2008,0.4907059645977085,0.5014718046416812
South Carolina,SC,2010,0.4009307642429538,0.5625564752434171
South Carolina,SC,2012,0.446644061097575,0.6539523133682021
South Carolina,SC,2014,0.4289649318821551,0.6354623968879944
South Carolina,SC,2016,0.3815725245632401,0.5852453540357481
South Carolina,SC,2018,0.44365737393025884,0.5426188152755644
South Dakota,SD,1976,0.24579026412766,0.7498635459079028
South Dakota,SD,1978,0.47040383840202254,0.5295961615979775
South Dakota,SD,1980,0.5425833247262154,0.4574166752737846
South Dakota,SD,1982,0.5155848678768883,0.48441513212311177
South Dakota,SD,1984,0.5736507896351297,0.4263492103648702
South Dakota,SD,1986,0.591813559848545,0.408186440151455
South Dakota,SD,1988,0.7173694199720437,0.28263058002795627
South Dakota,SD,1990,0.6755357600914115,0.32446423990858847
South Dakota,SD,1992,0.6911042889499012,0.26847240328985705
South Dakota,SD,1994,0.5983093729774256,0.36628290871529345
South Dakota,SD,1996,0.36988208649053383,0.5767056617667534
South Dakota,SD,1998,0.24917050156618586,0.7508294984338142
South Dakota,SD,2000,0.2488268877020978,0.7341538500640168
South Dakota,SD,2002,0.4560591165193011,0.5346831367633824
South Dakota,SD,2004,0.5336433288485832,0.4591468361970688
South Dakota,SD,2006,0.6909300220049046,0.29339073395650583
South Dakota,SD,2008,0.6755574435300667,0.32444255646993325
South Dakota,SD,2010,0.45891380163167683,0.48118500059481695
South Dakota,SD,2012,0.4255026575067302,0.5744973424932698
South Dakota,SD,2014,0.33470373010904064,0.6652962698909594
South Dakota,SD,2016,0.3589721412103045,0.6410278587896955
South Dakota,SD,2018,0.3601384322340828,0.6034679599726951
Tennessee,TN,1976,0.6194512483691899,0.5109523557013739
Tennessee,TN,1978,0.5466199709092964,0.5396762603768867
Tennessee,TN,1980,0.6478858667697356,0.5183259491285521
Tennessee,TN,1982,0.6542340051714471,0.438164090714815
Tennessee,TN,1984,0.6634265284037205,0.5564115714203409
Tennessee,TN,1986,0.5757847468714629,0.4568817863259951
Tennessee,TN,1988,0.5990189601943063,0.5336898693629704
Tennessee,TN,1990,0.6247910561898123,0.49949813618161243
Tennessee,TN,1992,0.5116684843139551,0.4721995695929312
Tennessee,TN,1994,0.4823409365630053,0.5477175464630477
Tennessee,TN,1996,0.48031484012273007,0.4980396180245177
Tennessee,TN,1998,0.5734648497633844,0.6288736148202514
Tennessee,TN,2000,0.5508239495106066,0.5797536474807193
Tennessee,TN,2002,0.5058000548374014,0.5562726964256063
Tennessee,TN,2004,0.519529444695605,0.5231897592234865
Tennessee,TN,2006,0.5018351126775507,0.4660923875468834
Tennessee,TN,2008,0.5193752077102027,0.5983130321115065
Tennessee,TN,2010,0.3473266163351461,0.6125715062704882
Tennessee,TN,2012,0.38997231804771243,0.5997047808253788
Tennessee,TN,2014,0.36406939727577775,0.6190709916632693
Tennessee,TN,2016,0.3405103424797611,0.6247184827154137
Tennessee,TN,2018,0.3919067517044205,0.5924808722928941
Texas,TX,1976,0.6826183479062572,0.4126804153025523
Texas,TX,1978,0.6161860119061887,0.43907048341427146
Texas,TX,1980,0.5911282562396538,0.48611861137460666
Texas,TX,1982,0.6640343261233375,0.4293726849955861
Texas,TX,1984,0.5758133145029736,0.5511035708416259
Texas,TX,1986,0.6007576571340798,0.5397175760547965
Texas,TX,1988,0.6274520416374931,0.5852573235542352
Texas,TX,1990,0.6154801942807522,0.5761663929602978
Texas,TX,1992,0.5376669452680494,0.513971024831403
Texas,TX,1994,0.5154227391816724,0.5568418906520779
Texas,TX,1996,0.3895827352170288,0.41786844826625924
Texas,TX,1998,0.5250564939804144,0.6119529545143859
Texas,TX,2000,0.5289303971270853,0.5788576034192819
Texas,TX,2002,0.4992460375259862,0.5883282215443031
Texas,TX,2004,0.4421800417387689,0.5985467575476422
Texas,TX,2006,0.3749166739037934,0.5154960286203643
Texas,TX,2008,0.4797200058866131,0.5825608544911908
Texas,TX,2010,0.37448565196889355,0.6444366242444229
Texas,TX,2012,0.4275641857198867,0.5852167845639027
Texas,TX,2014,0.4204484030692971,0.6710023924808317
Texas,TX,2016,0.46787729655927096,0.597333726199626
Texas,TX,2018,0.4696926917305846,0.5473422520536457
Utah,UT,1976,0.4901559491827424,0.4622814808276836
Utah,UT,1978,0.42934645004747335,0.5446777086190526
Utah,UT,1980,0.39238944178547613,0.5942515637266074
Utah,UT,1982,0.4160172390046828,0.6371946549685388
Utah,UT,1984,0.34641363407987597,0.6445210470451619
Utah,UT,1986,0.45868771790715845,0.5357268624867361
Utah,UT,1988,0.42736434312301613,0.5603317407847956
Utah,UT,1990,0.5287519815111722,0.4320700657827789
Utah,UT,1992,0.4564041063826272,0.4989274168231711
Utah,UT,1994,0.4284334855427492,0.5002488356277102
Utah,UT,1996,0.39819377386771915,0.5819528031153258
Utah,UT,1998,0.37237361873980795,0.6461859322203084
Utah,UT,2000,0.4017072727128951,0.5623008247732466
Utah,UT,2002,0.3973791759175666,0.5779130687620815
Utah,UT,2004,0.39789317791467743,0.5725906275684733
Utah,UT,2006,0.4291509417402447,0.5129719672102372
Utah,UT,2008,0.4203080785492491,0.5378907154804614
Utah,UT,2010,0.3407302164731965,0.6104169431455359
Utah,UT,2012,0.32466710781992536,0.6485883929974762
Utah,UT,2014,0.32420623001219145,0.6202342880364684
Utah,UT,2016,0.31978541373466984,0.6378304779274492
Utah,UT,2018,0.35535094336754375,0.5865116208363658
Vermont,VT,1976,0.32579836889757174,0.6735359854532073
Vermont,VT,1978,0.1927602861363297,0.7525850193357787
Vermont,VT,1980,0.0,0.7923799544933923
Vermont,VT,1982,0.2321659159386727,0.6922722505471322
Vermont,VT,1984,0.2667291214642704,0.6541182605160475
Vermont,VT,1986,0.0,0.8912380791092012
Vermont,VT,1988,0.18877196197075763,0.4120126097838263
Vermont,VT,1990,0.030092063129002745,0.39521386093321137
Vermont,VT,1992,0.07923901522965408,0.30907804041797965
Vermont,VT,1994,0.0,0.46594214207681284
Vermont,VT,1996,0.09355884824071675,0.325948348291756
Vermont,VT,1998,0.0,0.32881984632762057
Vermont,VT,2000,0.05264569496693322,0.18342708722994291
Vermont,VT,2002,0.0,0.3232469867483519
Vermont,VT,2004,0.07109321722708913,0.24350508839112417
Vermont,VT,2006,0.5321703980572916,0.44541842071207266
Vermont,VT,2008,0.8324741490050344,0.0
Vermont,VT,2010,0.6456706118119578,0.32031980412626143
Vermont,VT,2012,0.7194815318127417,0.23296232551883034
Vermont,VT,2014,0.6441066505138274,0.3103433870832985
Vermont,VT,2016,0.8250896348141931,0.0
Vermont,VT,2018,0.6920400365570323,0.2595145549107913
Virginia,VA,1976,0.5667027405978063,0.5517899839911766
Virginia,VA,1978,0.5373560401714025,0.6385527491745039
Virginia,VA,1980,0.4691346347800322,0.6978065648260433
Virginia,VA,1982,0.5008853499638064,0.5533984864608251
Virginia,VA,1984,0.5292474120427387,0.6271381820568681
Virginia,VA,1986,0.5541634125705732,0.5634332772411329
Virginia,VA,1988,0.5122034885726441,0.6132855034101315
Virginia,VA,1990,0.5749110483886357,0.5553159201257275
Virginia,VA,1992,0.5452542980367769,0.48379201138086086
Virginia,VA,1994,0.5392045686548271,0.5706560405374396
Virginia,VA,1996,0.5054575556804547,0.5080207921706046
Virginia,VA,1998,0.6132958354991154,0.6211270913162763
Virginia,VA,2000,0.5346235069512187,0.603290065530576
Virginia,VA,2002,0.4946034440941062,0.750591803811735
Virginia,VA,2004,0.4654728234933925,0.6049992559937444
Virginia,VA,2006,0.49981661311065856,0.566567604559637
Virginia,VA,2008,0.5300714805792258,0.5242012102829563
Virginia,VA,2010,0.45044833926356376,0.5416365845739485
Virginia,VA,2012,0.4828356443266929,0.5017467126325541
Virginia,VA,2014,0.47185141967237987,0.5753460007877544
Virginia,VA,2016,0.49170767258449405,0.526639739510482
Virginia,VA,2018,0.5635634762429685,0.4551193867733425
Washington,WA,1976,0.5737562096573938,0.41085730800040965
Washington,WA,1978,0.518358345919675,0.4607183513970328
Washington,WA,1980,0.5018511970828504,0.48752555734222086
Washington,WA,1982,0.5275805182260178,0.46188639532420295
Washington,WA,1984,0.5514003339540816,0.4422292070996492
Washington,WA,1986,0.5928766268469521,0.407123373153048
Washington,WA,1988,0.5709154762798704,0.47739420412984507
Washington,WA,1990,0.5302055943534084,0.4541572337245101
Washington,WA,1992,0.5563010399394696,0.4102146905057728
Washington,WA,1994,0.49004821926577496,0.5060278527756455
Washington,WA,1996,0.5195369829105153,0.4693792511570598
Washington,WA,1998,0.5275197411476991,0.4959400329353544
Washington,WA,2000,0.5229458728993444,0.47145235618222037
Washington,WA,2002,0.5217823307933456,0.4478838674360997
Washington,WA,2004,0.5892871598665932,0.40128022212494896
Washington,WA,2006,0.6056772551478635,0.38850206615593735
Washington,WA,2008,0.5919841837072558,0.40801581629274414
Washington,WA,2010,0.5229076767891058,0.5162147302956455
Washington,WA,2012,0.5444381834475059,0.455561816552494
Washington,WA,2014,0.5583454701546106,0.44983847831036994
Washington,WA,2016,0.5277244997522699,0.4695174119377047
Washington,WA,2018,0.5788758866617747,0.4217536660217305
West Virginia,WV,1976,0.6759029918565904,0.2919067300886416
West Virginia,WV,1978,0.6569499486276237,0.40749443416217374
West Virginia,WV,1980,0.570090051207876,0.429909948792124
West Virginia,WV,1982,0.6281737106128626,0.37038596054560463
